Title,Estado,Edad,Tematica,Inicio_evento,Fin_evento,Lugar,Created
7634,completado,1,conejo piter rabbir,2023-10-01T16:30:00Z,2023-10-01T22:00:00Z,Salón,2023-11-03T13:46:28Z
5932,completado,5,unicornio,2023-10-01T20:25:00Z,2023-10-01T23:00:00Z,Salón,2023-11-03T13:46:30Z
7640,completado,0,n/a,2023-09-26T18:03:00Z,2023-09-26T03:00:00Z,Casa,2023-11-03T13:46:34Z
5920,completado,1,Disney/ animalitos,2023-09-30T20:32:00Z,2023-09-30T03:00:00Z,Casa,2023-11-03T13:46:37Z
8046,confirmado,-6,Wednesday - Merlina y su hermano,2023-08-11T21:30:00Z,2023-08-12T00:30:00Z,Salón,2023-11-03T13:46:40Z
6971,confirmado,3,Cars - rayo mcqueen,2023-10-11T21:00:00Z,2023-10-12T00:00:00Z,Salón,2023-11-03T14:07:23Z
6976,finalizado,4,La sirenita,2023-10-06T19:15:00Z,2023-10-06T22:00:00Z,Casa,2023-11-03T14:07:26Z
6990,finalizado,1,Superhéroes,2023-10-14T17:30:00Z,2023-10-15T00:25:00Z,Quinta,2023-11-03T14:07:29Z
7034,finalizado,3,princesas,2023-10-06T14:00:00Z,2023-10-06T03:00:00Z,SUM,2023-11-03T14:07:33Z
7035,finalizado,4,froze,2023-10-15T19:00:00Z,2023-10-15T03:00:00Z,SUM,2023-11-03T14:07:36Z
7036,finalizado,8,Animales del bosque nena,2023-10-07T14:00:00Z,2023-10-07T19:00:00Z,Quinta,2023-11-03T14:07:39Z
7057,finalizado,5,cars,2023-10-16T21:00:00Z,2023-10-16T23:30:00Z,Salón,2023-11-03T14:07:41Z
7100,finalizado,1,solar,2023-10-16T18:30:00Z,2023-10-16T22:00:00Z,SUM,2023-11-03T14:07:45Z
7111,finalizado,6,Cumple de 6 años,2023-10-07T17:00:00Z,2023-10-07T22:00:00Z,Casa,2023-11-03T14:07:48Z
7126,finalizado,5,barbie,2023-10-09T21:00:00Z,2023-10-09T03:00:00Z,Salón,2023-11-03T14:07:51Z
7134,finalizado,5,princesas,2023-10-06T20:00:00Z,2023-10-06T22:30:00Z,Salón,2023-11-03T14:07:53Z
7136,finalizado,3, Tematica: minnie y daisy colores pasteles ,2023-10-13T17:00:00Z,2023-10-13T22:00:00Z,Casa,2023-11-03T14:07:57Z
7154,finalizado,1,bautismo,2023-10-07T00:00:00Z,2023-10-06T03:00:00Z,Casa,2023-11-03T14:08:02Z
7155,finalizado,5,frozen,2023-10-18T19:30:00Z,2023-10-18T23:00:00Z,Casa,2023-11-03T14:08:04Z
7162,confirmado,1,Mariposas,2023-10-08T16:01:00Z,2023-10-08T19:30:00Z,Salón,2023-11-03T14:08:08Z
7207,finalizado,2,Peppa Pig,2023-10-13T16:00:00Z,2023-10-13T20:00:00Z,SUM,2023-11-03T14:08:15Z
6668,finalizado,4,vampirirna,2023-10-13T17:00:00Z,2023-10-13T20:00:00Z,Salón,2023-11-03T14:08:19Z
6672,finalizado,1,mickey safari,2023-10-14T15:00:00Z,2023-10-14T22:00:00Z,Quinta,2023-11-03T14:08:21Z
7221,completado,0,Baby Shower,2023-10-14T19:00:00Z,2023-10-14T23:00:00Z,Salón,2023-11-03T14:08:24Z
7229,completado,7,barbie,2023-10-10T19:45:00Z,2023-10-10T22:00:00Z,SUM,2023-11-03T14:08:27Z
7230,completado,0,sirena bajo el mar ,2023-10-08T00:00:00Z,2023-10-07T03:00:00Z,Casa,2023-11-03T14:08:30Z
7251,completado,0,shimmer,2023-10-08T15:45:00Z,2023-10-08T03:00:00Z,Casa,2023-11-03T14:08:33Z
7295,completado,9,Groot,2023-10-06T21:00:00Z,2023-10-07T00:00:00Z,Casa,2023-11-03T14:08:35Z
7296,completado,7,Toca boca,2023-10-12T21:00:00Z,2023-10-13T00:00:00Z,Casa,2023-11-03T14:08:39Z
7311,completado,1,Hadas,2023-10-13T15:00:00Z,2023-10-13T21:30:00Z,Salón,2023-11-03T14:08:43Z
5727,completado,4,Encanto,2023-10-08T17:00:00Z,2023-10-08T20:30:00Z,Salón,2023-11-03T14:08:46Z
7312,completado,10,Glitter,2023-10-16T19:00:00Z,2023-10-16T23:00:00Z,SUM,2023-11-03T14:08:51Z
7287,completado,10,Comunión,2023-10-07T17:00:00Z,2023-10-07T22:00:00Z,Casa,2023-11-03T14:08:56Z
6824,completado,2,plim plim,2023-10-16T15:14:00Z,2023-10-16T03:00:00Z,Casa,2023-11-03T14:09:01Z
6554,completado,1,unicornio,2023-10-07T16:00:00Z,2023-10-07T20:00:00Z,Salón,2023-11-03T14:09:03Z
6678,completado,1,minne safari,2023-10-16T22:45:00Z,2023-10-16T03:00:00Z,Quinta,2023-11-03T14:09:07Z
7327,completado,3,frozen,2023-10-13T16:00:00Z,2023-10-13T21:00:00Z,Casa,2023-11-03T14:09:10Z
7466,completado,0,baby shower,2023-10-08T18:00:00Z,2023-10-08T22:00:00Z,Casa,2023-11-03T14:09:13Z
7474,completado,2,Granja,2023-10-13T16:00:00Z,2023-10-13T03:00:00Z,Casa,2023-11-03T14:09:15Z
7478,confirmado,1,Perritos,2023-10-07T18:00:00Z,2023-10-07T22:00:00Z,Salón,2023-11-03T14:09:18Z
7479,completado,3,princesas,2023-10-13T16:00:00Z,2023-10-13T20:00:00Z,Salón,2023-11-03T14:09:22Z
7484,completado,1,leon ,2023-10-14T22:00:00Z,2023-10-14T03:00:00Z,Casa,2023-11-03T14:09:26Z
7485,completado,4,La sirenita,2023-10-08T20:30:00Z,2023-10-08T23:30:00Z,Salón,2023-11-03T14:09:30Z
7286,completado,3,minnie,2023-10-07T16:00:00Z,2023-10-07T23:00:00Z,Casa,2023-11-03T14:09:33Z
6550,completado,9,Argentin,2023-10-15T23:46:00Z,2023-10-15T03:00:00Z,Casa,2023-11-03T14:09:36Z
7498,completado,5,HELLO KITTY,2023-10-08T16:00:00Z,2023-10-08T21:00:00Z,Casa,2023-11-03T14:09:41Z
7499,completado,3,Minnie (clasica) versión roja con lunares,2023-10-08T15:30:00Z,2023-10-08T18:30:00Z,Salón,2023-11-03T14:09:44Z
6893,completado,2,frozen,2023-10-16T15:00:00Z,2023-10-16T20:00:00Z,SUM,2023-11-03T14:09:48Z
7510,completado,2,arcoiris,2023-10-08T17:00:00Z,2023-10-08T03:00:00Z,Casa,2023-11-03T14:09:50Z
6401,completado,2,Mickey Mouse Clubhouse,2023-10-14T17:00:00Z,2023-10-14T22:00:00Z,Salón,2023-11-03T14:09:53Z
7531,completado,1,NO DEFINIDA,2023-10-07T18:00:00Z,2023-10-07T05:00:00Z,Salón,2023-11-03T14:09:56Z
6662,completado,1, baby yoda/ galaxia ,2023-10-16T19:00:00Z,2023-10-16T03:00:00Z,Casa,2023-11-03T14:09:59Z
6196,completado,1,oho (rosa) o animalitos nórdicos,2023-10-07T23:00:00Z,2023-10-07T03:00:00Z,Salón,2023-11-03T14:10:02Z
6260,completado,1,Mariposas,2023-10-08T14:28:00Z,2023-10-08T03:00:00Z,Casa,2023-11-03T14:10:06Z
6308,completado,1,minnie bebe,2023-10-08T15:00:00Z,2023-10-08T21:00:00Z,Salón,2023-11-03T14:10:09Z
6460,completado,0,PAW PATROL,2023-10-15T20:00:00Z,2023-10-15T03:00:00Z,Salón,2023-11-03T14:10:15Z
6408,completado,2,cars,2023-10-07T16:00:00Z,2023-10-07T20:00:00Z,Casa,2023-11-03T14:10:18Z
6586,completado,9,merlina,2023-10-07T22:00:00Z,2023-10-08T00:00:00Z,Casa,2023-11-03T14:10:20Z
6718,completado,0,merlina,2023-10-11T22:29:00Z,2023-10-11T03:00:00Z,Salón,2023-11-03T14:10:24Z
6811,completado,6,Perros salchicha,2023-10-07T18:00:00Z,2023-10-07T22:00:00Z,SUM,2023-11-03T14:10:27Z
6822,completado,4,Mickey y Minnnie,2023-10-05T20:30:00Z,2023-10-05T23:00:00Z,Salón,2023-11-03T14:10:34Z
6823,completado,0,minnie,2023-10-08T16:00:00Z,2023-10-08T21:00:00Z,Salón,2023-11-03T14:10:37Z
4989,completado,1,oso,2023-10-07T15:00:00Z,2023-10-07T19:00:00Z,Salón,2023-11-03T14:10:40Z
7535,completado,4,Princesas Disney,2023-10-06T18:30:00Z,2023-10-06T21:30:00Z,Casa,2023-11-03T14:10:43Z
7536,completado,4,Fiesta Mexicana,2023-10-06T19:00:00Z,2023-10-06T03:00:00Z,Casa,2023-11-03T14:10:45Z
6563,completado,6,Angelitos (Bautismo),2023-10-07T16:00:00Z,2023-10-07T21:00:00Z,Salón,2023-11-03T14:11:08Z
7539,completado,3,no definido,2023-10-07T15:32:00Z,2023-10-07T03:00:00Z,Casa,2023-11-03T14:11:12Z
6762,completado,7,Alicornios,2023-10-04T19:30:00Z,2023-10-04T21:30:00Z,Salón,2023-11-03T14:11:15Z
7546,completado,2,GRANJA DE ZENON,2023-10-17T19:30:00Z,2023-10-18T00:00:00Z,Casa,2023-11-03T14:11:19Z
6430,completado,2,Bichi kids,2023-10-13T18:00:00Z,2023-10-13T22:00:00Z,Casa,2023-11-03T14:11:23Z
6758,completado,1,Jazmínes,2023-10-14T17:00:00Z,2023-10-14T20:16:00Z,Casa,2023-11-03T14:11:26Z
6559,completado,4,Mickey Clubhouse ,2023-10-13T19:00:00Z,2023-10-13T22:00:00Z,Salón,2023-11-03T14:11:29Z
5383,completado,1,zorro,2023-10-08T20:00:00Z,2023-10-08T03:00:00Z,Salón,2023-11-03T14:11:33Z
7589,completado,1,Animales de la selva,2023-10-14T14:30:00Z,2023-10-14T19:00:00Z,Salón,2023-11-03T14:11:37Z
7590,completado,6,La Sirenita 2023 (action picture),2023-10-07T18:00:00Z,2023-10-08T00:00:00Z,Casa,2023-11-03T14:11:39Z
6006,completado,1,hadas,2023-10-13T15:30:00Z,2023-10-13T03:00:00Z,SUM,2023-11-03T14:11:42Z
7593,completado,2,no,2023-10-13T17:58:00Z,2023-10-13T03:00:00Z,Casa,2023-11-03T14:11:45Z
7599,completado,1,granja rosa,2023-10-14T20:00:00Z,2023-10-14T03:00:00Z,SUM,2023-11-03T14:11:48Z
5363,completado,1,Principito,2023-10-14T22:00:00Z,2023-10-15T02:00:00Z,Salón,2023-11-03T14:11:52Z
5623,completado,1,Mickey en la selva,2023-10-16T03:54:00Z,2023-10-16T03:00:00Z,Casa,2023-11-03T14:11:55Z
5687,completado,1,mickey safari ,2023-10-14T15:00:00Z,2023-10-14T22:00:00Z,SUM,2023-11-03T14:11:58Z
6139,completado,1,margarita,2023-10-13T17:00:00Z,2023-10-13T21:00:00Z,Casa,2023-11-03T14:12:04Z
7604,completado,9,SIN DEFINIR,2023-10-14T18:00:00Z,2023-10-14T03:00:00Z,Casa,2023-11-03T14:12:08Z
5360,completado,5,Jazmín,2023-10-18T21:00:00Z,2023-10-19T00:00:00Z,Casa,2023-11-03T14:12:10Z
6197,completado,2,Minnie vintage,2023-10-14T18:00:00Z,2023-10-14T22:00:00Z,Casa,2023-11-03T14:12:13Z
6220,completado,6,Barbie,2023-10-14T23:06:00Z,2023-10-14T03:00:00Z,Casa,2023-11-03T14:12:17Z
6329,completado,3,Mario bross ,2023-10-17T19:00:00Z,2023-10-17T03:00:00Z,SUM,2023-11-03T14:12:19Z
7611,completado,5,hot wells ,2023-10-11T20:30:00Z,2023-10-11T23:00:00Z,Salón,2023-11-03T14:12:25Z
6834,completado,10,Alicia en el País de las Maravillas.,2023-10-13T16:00:00Z,2023-10-13T23:00:00Z,Casa,2023-11-03T14:12:28Z
6846,completado,1,PLIM PLIM,2023-10-14T18:00:00Z,2023-10-14T21:00:00Z,Casa,2023-11-03T14:12:32Z
7621,completado,3,n/a,2023-10-06T19:30:00Z,2023-10-06T03:00:00Z,Casa,2023-11-03T14:12:36Z
5758,completado,7,Spiderman/venom,2023-10-14T20:00:00Z,2023-10-14T22:30:00Z,Casa,2023-11-03T14:12:39Z
7650,completado,5,Pokemon,2023-10-07T15:30:00Z,2023-10-07T18:00:00Z,Salón,2023-11-03T14:12:44Z
7666,completado,0, CIRCO - SING (Pelicula),2023-10-14T16:00:00Z,2023-10-14T03:00:00Z,SUM,2023-11-03T14:12:47Z
7669,completado,15,Cumpleaños,2023-10-14T23:30:00Z,2023-10-14T04:30:00Z,Casa,2023-11-03T14:12:50Z
7670,completado,4,SING PELICULA,2023-10-08T16:00:00Z,2023-10-08T19:00:00Z,Salón,2023-11-03T14:12:52Z
7688,completado,3,frozen,2023-10-03T19:37:00Z,2023-10-03T03:00:00Z,Casa,2023-11-03T14:12:55Z
7702,completado,75,Blanco y plateado con fondo shimmer ,2023-10-07T23:30:00Z,2023-10-07T03:00:00Z,SUM,2023-11-03T14:12:57Z
7707,completado,23,FONDO SHIMMER CON CARTEL LED,2023-10-08T00:30:00Z,2023-10-07T03:00:00Z,Casa,2023-11-03T14:13:00Z
7728,completado,1,SADARI,2023-10-14T19:00:00Z,2023-10-15T01:30:00Z,SUM,2023-11-03T14:13:03Z
7147,completado,4,ceicienta,2023-10-11T19:00:00Z,2023-10-11T22:30:00Z,SUM,2023-11-03T14:13:05Z
7285,confirmado,5,vengadores y heroinas,2023-10-09T20:00:00Z,2023-10-09T03:00:00Z,SUM,2023-11-03T14:13:11Z
7750,completado,4,La Fija Polo,2023-10-12T18:00:00Z,2023-10-12T03:00:00Z,Casa,2023-11-03T14:13:16Z
7816,completado,3,Cocomelon,2023-10-16T16:00:00Z,2023-10-16T22:00:00Z,Casa,2023-11-03T14:13:19Z
7255,finalizado,5,Tinkerbell - Hadas,2023-10-20T20:00:00Z,2023-10-20T20:00:00Z,Salón,2023-11-04T13:00:07Z
7309,finalizado,6,Squishy/ Slime,2023-10-20T19:00:00Z,2023-10-20T23:00:00Z,Casa,2023-11-04T13:00:13Z
7506,finalizado,4,Avengers ,2023-10-20T19:30:00Z,2023-10-20T22:30:00Z,Casa,2023-11-04T13:00:17Z
7628,finalizado,5,Bluey,2023-10-20T17:00:00Z,2023-10-20T19:30:00Z,Salón,2023-11-04T13:00:20Z
7639,confirmado,5,Bluey,2023-10-20T17:00:00Z,2023-10-20T19:30:00Z,Salón,2023-11-04T13:00:24Z
7665,finalizado,2,Casamiento,2023-10-20T22:00:00Z,2023-10-20T06:00:00Z,Salón,2023-11-04T13:00:28Z
7848,completado,40,Cumple 40 años,2023-10-20T23:00:00Z,2023-10-20T03:00:00Z,Quinta,2023-11-04T13:00:31Z
6121,pendiente,2,PEPA PIG,2023-05-19T15:01:44Z,,,2023-11-04T13:00:33Z
5727,pendiente,5,Encanto,2023-04-27T17:45:31Z,,,2023-11-04T13:00:36Z
7040,finalizado,1,Bosque,2023-10-21T15:30:00Z,2023-10-21T22:05:00Z,Salón,2023-11-05T13:00:08Z
7044,finalizado,6,Sonic,2023-10-21T17:04:00Z,2023-10-21T22:00:00Z,SUM,2023-11-05T13:00:13Z
7124,finalizado,3,Spiderman,2023-10-21T15:00:00Z,2023-10-21T21:00:00Z,Quinta,2023-11-05T13:00:16Z
7163,finalizado,3,Rayo Mcqueen/ Mate,2023-10-21T16:30:00Z,2023-10-21T19:30:00Z,SUM,2023-11-05T13:00:19Z
6674,confirmado,6,n/A,2023-10-21T18:25:00Z,2023-10-21T03:00:00Z,Casa,2023-11-05T13:00:23Z
7215,finalizado,1,mickey rey,2023-10-21T22:00:00Z,2023-10-21T03:30:00Z,Salón,2023-11-05T13:00:26Z
7220,finalizado,4,Mario Bross,2023-10-21T15:00:00Z,2023-10-21T20:00:00Z,Casa,2023-11-05T13:00:29Z
7325,confirmado,0,Granja de Zenón ,2023-10-21T15:00:00Z,2023-10-21T21:00:00Z,Casa,2023-11-05T13:00:33Z
7335,finalizado,6,Merlina,2023-10-21T17:00:00Z,2023-10-21T20:30:00Z,Casa,2023-11-05T13:00:41Z
6180,finalizado,1,safari,2023-10-21T23:00:00Z,2023-10-21T03:00:00Z,Salón,2023-11-05T13:00:44Z
7511,finalizado,5,Barbir,2023-10-21T17:00:00Z,2023-10-21T23:00:00Z,Quinta,2023-11-05T13:00:47Z
7530,finalizado,4,Cars,2023-10-21T18:00:00Z,2023-10-21T21:00:00Z,Casa,2023-11-05T13:00:50Z
7540,finalizado,6,"Selección argentina, Messi",2023-10-21T15:00:00Z,2023-10-21T21:00:00Z,Casa,2023-11-05T13:00:53Z
5555,finalizado,1,SAFARI,2023-10-21T15:00:00Z,2023-10-21T21:00:00Z,Casa,2023-11-05T13:00:56Z
6103,finalizado,3,aviones y autos,2023-10-21T16:00:00Z,2023-10-21T19:00:00Z,Salón,2023-11-05T13:00:58Z
6100,finalizado,4,Monster Jam,2023-10-22T03:00:00Z,2023-10-22T03:00:00Z,Casa,2023-11-05T13:01:02Z
6155,finalizado,1,confirmar,2023-10-21T19:30:00Z,2023-10-21T22:00:00Z,Casa,2023-11-05T13:01:05Z
7601,finalizado,40,Elecciones presidenciales,2023-10-21T16:00:00Z,2023-10-21T19:00:00Z,Salón,2023-11-05T13:01:09Z
5944,finalizado,1,mickey,2023-10-21T16:30:00Z,2023-10-21T21:30:00Z,SUM,2023-11-05T13:01:11Z
7609,finalizado,60,no aplica,2023-10-21T17:35:00Z,2023-10-21T03:00:00Z,Casa,2023-11-05T13:01:18Z
6213,finalizado,1,selva,2023-10-21T23:00:00Z,2023-10-21T03:00:00Z,Casa,2023-11-05T13:01:20Z
6609,confirmado,1,"ebé pan"" de dragón ball",2023-10-21T17:00:00Z,2023-10-21T03:00:00Z,Casa,2023-11-05T13:01:23Z
7667,finalizado,5,Halloween ,2023-10-21T18:06:00Z,2023-10-21T03:00:00Z,Casa,2023-11-05T13:01:26Z
6168,finalizado,4,masha y el oso,2023-10-21T19:30:00Z,2023-10-21T22:00:00Z,Salón,2023-11-05T13:01:30Z
7827,finalizado,2,Cumple 2 años,2023-10-21T15:00:00Z,2023-10-21T22:00:00Z,Casa,2023-11-05T13:01:34Z
7906,confirmado,1,Safari,2023-10-21T15:00:00Z,2023-10-21T21:00:00Z,Quinta,2023-11-05T13:01:37Z
7174,finalizado,1,Arcoíris ,2023-10-22T18:00:00Z,2023-10-22T21:00:00Z,SUM,2023-11-06T13:00:08Z
7240,finalizado,4,pepa pig,2023-10-22T18:30:00Z,2023-10-22T21:30:00Z,Salón,2023-11-06T13:00:17Z
7543,finalizado,7,los simpsom,2023-10-22T20:00:00Z,2023-10-23T01:00:00Z,Casa,2023-11-06T13:00:24Z
5696,finalizado,1,safari,2023-10-22T15:00:00Z,2023-10-22T03:00:00Z,Casa,2023-11-06T13:00:30Z
6248,finalizado,1,granero ,2023-10-22T16:00:00Z,2023-10-22T21:00:00Z,Casa,2023-11-06T13:00:38Z
6778,finalizado,3,minnie rosa,2023-10-22T19:00:00Z,2023-10-22T03:00:00Z,Casa,2023-11-06T13:00:43Z
7687,finalizado,8,N/A,2023-10-22T16:00:00Z,2023-10-22T19:00:00Z,SUM,2023-11-06T13:00:49Z
7746,confirmado,8,Superzing (Enigma),2023-10-22T20:00:00Z,2023-10-22T22:00:00Z,Salón,2023-11-06T13:00:51Z
7771,finalizado,8,Superzings ( Enigma personaje),2023-10-22T20:00:00Z,2023-10-22T22:00:00Z,Salón,2023-11-06T13:00:55Z
7032,finalizado,4,Bluey,2023-10-23T20:00:00Z,2023-10-24T00:30:00Z,SUM,2023-11-07T13:00:10Z
7337,finalizado,0,Bob Esponja,2023-10-23T20:30:00Z,2023-10-23T03:00:00Z,Salón,2023-11-07T13:00:22Z
7584,finalizado,5,MERLINA,2023-10-23T21:00:00Z,2023-10-23T03:00:00Z,Salón,2023-11-07T13:00:36Z
7698,finalizado,6,Merlina ,2023-10-23T13:52:00Z,2023-10-23T03:00:00Z,Casa,2023-11-07T13:00:46Z
7011,finalizado,7,Isabela,2023-10-24T20:30:00Z,2023-10-24T22:30:00Z,Salón,2023-11-08T13:00:09Z
7713,confirmado,0,Prueba!,2023-10-25T12:08:00Z,2023-10-25T12:09:00Z,Quinta,2023-11-08T13:00:15Z
8046,pendiente,-6,Wednesday - Merlina y su hermano,2023-08-11T21:30:00Z,2023-08-12T00:30:00Z,Salón,2023-11-08T13:00:23Z
7061,finalizado,0,Cenicienta ,2023-10-27T12:14:00Z,2023-10-27T03:00:00Z,Casa,2023-11-10T13:00:08Z
7016,finalizado,3,Unicornios,2023-10-27T21:30:00Z,2023-10-27T23:50:00Z,Salón,2023-11-11T13:00:07Z
7248,finalizado,0,panam y circo,2023-10-27T19:30:00Z,2023-10-27T23:00:00Z,SUM,2023-11-11T13:00:13Z
7249,finalizado,4,sirenita,2023-10-27T19:00:00Z,2023-10-27T22:00:00Z,Salón,2023-11-11T13:00:20Z
7252,finalizado,4,Spider-mam,2023-10-27T21:00:00Z,2023-10-28T00:00:00Z,Salón,2023-11-11T13:00:23Z
7738,finalizado,2,confirmar,2023-10-27T19:00:00Z,2023-10-27T03:00:00Z,Casa,2023-11-11T13:00:26Z
7928,confirmado,5,HALLOWEEN,2023-10-28T11:47:00Z,2023-10-28T03:00:00Z,Casa,2023-11-11T13:00:30Z
6962,finalizado,1,Bajo el mar,2023-10-28T15:00:00Z,2023-10-29T00:30:00Z,Quinta,2023-11-12T13:00:07Z
6651,finalizado,3,N/A,2023-10-28T15:00:00Z,2023-10-28T03:00:00Z,Casa,2023-11-12T13:00:17Z
7176,finalizado,1,Safari,2023-10-28T16:00:00Z,2023-10-28T21:00:00Z,Casa,2023-11-12T13:00:21Z
7265,finalizado,1,Plim plim,2023-10-28T17:00:00Z,2023-10-28T22:01:00Z,SUM,2023-11-12T13:00:27Z
7477,finalizado,37,Casamiento,2023-10-28T15:00:00Z,2023-10-28T23:00:00Z,Quinta,2023-11-12T13:00:32Z
6177,finalizado,4,Superheroes,2023-10-28T20:00:00Z,2023-10-29T00:00:00Z,Casa,2023-11-12T13:00:36Z
6520,finalizado,0,merlina,2023-10-28T15:00:00Z,2023-10-28T03:00:00Z,Casa,2023-11-12T13:00:38Z
5532,finalizado,4,JURASSIC PARK,2023-10-28T18:00:00Z,2023-10-28T22:00:00Z,Casa,2023-11-12T13:00:41Z
5542,finalizado,1,Unicornios,2023-10-28T16:00:00Z,2023-10-28T21:00:00Z,Salón,2023-11-12T13:00:44Z
6693,finalizado,1,bluey,2023-10-28T18:00:00Z,2023-10-28T03:00:00Z,Salón,2023-11-12T13:00:50Z
6857,finalizado,1,Animales del bosque,2023-10-28T18:00:00Z,2023-10-28T03:00:00Z,SUM,2023-11-12T13:00:55Z
6862,finalizado,1,Granja,2023-10-28T20:00:00Z,2023-10-28T23:00:00Z,Salón,2023-11-12T13:00:59Z
6900,finalizado,4,Jurassic Park,2023-10-28T18:00:00Z,2023-10-28T21:30:00Z,SUM,2023-11-12T13:01:02Z
6926,finalizado,3,A definir,2023-10-28T18:00:00Z,2023-10-28T22:00:00Z,Quinta,2023-11-12T13:01:05Z
6535,finalizado,4,Cumpleaños,2023-10-28T17:38:00Z,2023-10-28T03:00:00Z,Casa,2023-11-12T13:01:08Z
7614,confirmado,10,COMUNION,2023-10-28T19:00:00Z,2023-10-28T03:00:00Z,Salón,2023-11-12T13:01:11Z
7624,finalizado,5,Unicornios- arcoíris pastel,2023-10-28T17:00:00Z,2023-10-28T22:00:00Z,Casa,2023-11-12T13:01:15Z
7627,finalizado,1,Minnie mouse,2023-10-28T15:00:00Z,2023-10-28T21:30:00Z,Quinta,2023-11-12T13:01:17Z
7646,finalizado,8,comunion,2023-10-28T16:00:00Z,2023-10-28T03:00:00Z,Casa,2023-11-12T13:01:20Z
7686,finalizado,5,Unicornio ( colores pasteles) y puede agregarse arcoiris,2023-10-28T17:15:00Z,2023-10-28T23:14:00Z,Casa,2023-11-12T13:01:23Z
7755,confirmado,3,Son 3 envío por el whatsapp,2023-10-28T18:00:00Z,2023-10-28T23:00:00Z,Casa,2023-11-12T13:01:25Z
7769,finalizado,45,45 años,2023-10-28T23:00:00Z,2023-10-28T07:00:00Z,Casa,2023-11-12T13:01:28Z
7847,confirmado,1,Granja,2023-10-28T20:00:00Z,2023-10-28T23:00:00Z,Salón,2023-11-12T13:01:31Z
7861,finalizado,7,Pantera rosa,2023-10-28T17:30:00Z,2023-10-28T21:00:00Z,Casa,2023-11-12T13:01:34Z
7623,finalizado,1,Mandalorian,2023-10-28T13:00:00Z,2023-10-28T21:00:00Z,Quinta,2023-11-12T13:01:36Z
6970,finalizado,5," JURASSICC WORLD, ",2023-10-29T19:00:00Z,2023-10-29T22:30:00Z,Casa,2023-11-13T13:00:09Z
6987,finalizado,1,Osos,2023-10-29T16:00:00Z,2023-10-29T21:00:00Z,SUM,2023-11-13T13:00:18Z
7058,finalizado,1,animalitos safari / bosque,2023-10-29T15:30:00Z,2023-10-29T21:30:00Z,SUM,2023-11-13T13:00:25Z
7149,finalizado,7,Ladybug ( miraculus),2023-10-29T19:00:00Z,2023-10-29T22:30:00Z,SUM,2023-11-13T13:00:33Z
7500,finalizado,1,Safari,2023-10-29T16:00:00Z,2023-10-29T19:00:00Z,Salón,2023-11-13T13:00:38Z
7552,finalizado,3,La Sirenita,2023-10-29T20:00:00Z,2023-10-29T22:30:00Z,Salón,2023-11-13T13:00:44Z
7597,finalizado,1,Animales de la selva con bonete,2023-10-29T18:30:00Z,2023-10-29T22:30:00Z,Quinta,2023-11-13T13:00:49Z
6767,finalizado,2,Animales de la granja,2023-10-29T15:30:00Z,2023-10-29T21:00:00Z,Casa,2023-11-13T13:00:54Z
7678,finalizado,1,mickey safari,2023-10-29T21:00:00Z,2023-10-30T00:00:00Z,Salón,2023-11-13T13:01:00Z
7700,finalizado,4,Piratas,2023-10-29T19:30:00Z,2023-10-29T22:00:00Z,Salón,2023-11-13T13:01:05Z
7718,finalizado,4,Burbujas mar,2023-10-29T16:00:00Z,2023-10-29T21:00:00Z,Casa,2023-11-13T13:01:09Z
7731,finalizado,0,conejo,2023-10-29T17:00:00Z,2023-10-29T21:00:00Z,Quinta,2023-11-13T13:01:14Z
7754,finalizado,23,Cumpleaños,2023-10-29T22:30:00Z,2023-10-29T03:00:00Z,SUM,2023-11-13T13:01:18Z
6288,finalizado,1,Jirafas,2023-10-29T16:30:00Z,2023-10-29T03:00:00Z,Quinta,2023-11-13T13:01:22Z
7768,finalizado,5,Fiesta de Halloween 🎃,2023-10-29T16:00:00Z,2023-10-29T21:00:00Z,Casa,2023-11-13T13:01:29Z
7234,finalizado,6,Cumple 6,2023-10-30T19:30:00Z,2023-10-30T22:00:00Z,Salón,2023-11-14T13:00:07Z
7520,finalizado,4,barbie,2023-10-30T18:37:00Z,2023-10-30T03:00:00Z,Casa,2023-11-14T13:00:15Z
6294,finalizado,7,Stranger things,2023-10-31T03:00:00Z,2023-10-31T03:00:00Z,Casa,2023-11-14T13:00:25Z
7820,finalizado,0,n/a,2023-10-30T19:30:00Z,2023-10-30T21:30:00Z,Otro,2023-11-14T13:00:31Z
8420,confirmado,1,La Granja de Zenon,2023-01-13T15:30:00Z,2023-01-13T18:00:00Z,Salón,2023-11-29T13:00:37Z
7003,finalizado,1,Moster inc,2023-11-25T17:00:00Z,2023-11-25T23:00:00Z,Quinta,2024-01-09T18:07:42Z
7006,finalizado,4,Dinosaurio T Rex,2023-11-18T19:00:00Z,2023-11-18T22:00:00Z,Casa,2024-01-09T18:07:46Z
7007,finalizado,4,Dinosaurios,2023-11-18T19:53:00Z,2023-11-18T22:53:00Z,Casa,2024-01-09T18:07:50Z
7010,finalizado,1,Globos aerostáticos,2023-11-26T19:30:00Z,2023-11-26T22:28:00Z,Casa,2024-01-09T18:07:54Z
7031,finalizado,3,pepa pig,2023-11-18T20:00:00Z,2023-11-19T01:00:00Z,Casa,2024-01-09T18:07:59Z
6945,finalizado,3,Arcoíris Color pastel,2023-11-26T18:30:00Z,2023-11-26T23:00:00Z,Casa,2024-01-09T18:08:04Z
